timestamp,event,symbol,price,details
2025-07-17 15:15:00+05:30,Trailing SL Update,AUBANK,795.74999999,Updated from 795.19999999 to 795.74999999 on green bar
2025-07-18 09:30:00+05:30,Stop Loss Exit,AUBANK,795.7,Hit SL at 795.74999999
2025-07-22 00:00:00+05:30,Setup Detected,AUBANK,724.25,80-20 setup for next day entry at 724.25; threshold: 723.25; TR: 29.549999999999955
2025-07-23 09:15:00+05:30,Trigger Threshold Hit,AUBANK,721.4,Price dropped below threshold 723.25; day_low_so_far: 721.4
2025-07-23 09:30:00+05:30,Entry Filled,AUBANK,724.2,Long entry; SL: 721.39999999; TP: 728.4000000150002; risk: 2.800000010000076
2025-07-23 09:30:00+05:30,Take Profit Exit,AUBANK,730.2,Hit TP at 728.4000000150002
2025-07-23 09:45:00+05:30,Entry Filled,AUBANK,724.2,Long entry; SL: 721.39999999; TP: 728.4000000150002; risk: 2.800000010000076
2025-07-23 09:45:00+05:30,Trailing SL Update,AUBANK,726.09999999,Updated from 721.39999999 to 726.09999999 on green bar
2025-07-23 09:45:00+05:30,Take Profit Exit,AUBANK,728.4000000000001,Hit TP at 728.4000000150002
2025-07-23 10:00:00+05:30,Entry Filled,AUBANK,724.2,Long entry; SL: 721.39999999; TP: 728.4000000150002; risk: 2.800000010000076
2025-07-23 10:30:00+05:30,Trailing SL Update,AUBANK,725.49999999,Updated from 721.39999999 to 725.49999999 on green bar
2025-07-23 10:30:00+05:30,Take Profit Exit,AUBANK,728.4000000000001,Hit TP at 728.4000000150002
2025-07-23 10:45:00+05:30,Entry Filled,AUBANK,724.2,Long entry; SL: 721.39999999; TP: 728.4000000150002; risk: 2.800000010000076
2025-07-23 10:45:00+05:30,Take Profit Exit,AUBANK,729.0,Hit TP at 728.4000000150002
2025-07-23 11:00:00+05:30,Entry Filled,AUBANK,724.2,Long entry; SL: 721.39999999; TP: 728.4000000150002; risk: 2.800000010000076
2025-07-23 11:00:00+05:30,Trailing SL Update,AUBANK,725.94999999,Updated from 721.39999999 to 725.94999999 on green bar
2025-07-23 11:00:00+05:30,Take Profit Exit,AUBANK,728.4000000000001,Hit TP at 728.4000000150002
2025-07-23 11:15:00+05:30,Entry Filled,AUBANK,724.2,Long entry; SL: 721.39999999; TP: 728.4000000150002; risk: 2.800000010000076
2025-07-23 11:15:00+05:30,Trailing SL Update,AUBANK,727.19999999,Updated from 721.39999999 to 727.19999999 on green bar
2025-07-23 11:30:00+05:30,Stop Loss Exit,AUBANK,727.2,Hit SL at 727.19999999
2025-07-23 11:45:00+05:30,Entry Filled,AUBANK,724.2,Long entry; SL: 721.39999999; TP: 728.4000000150002; risk: 2.800000010000076
2025-07-23 11:45:00+05:30,Trailing SL Update,AUBANK,726.79999999,Updated from 721.39999999 to 726.79999999 on green bar
2025-07-23 12:00:00+05:30,Trailing SL Update,AUBANK,727.29999999,Updated from 726.79999999 to 727.29999999 on green bar
2025-07-23 12:00:00+05:30,Take Profit Exit,AUBANK,728.4000000000001,Hit TP at 728.4000000150002
2025-07-23 12:15:00+05:30,Entry Filled,AUBANK,724.2,Long entry; SL: 721.39999999; TP: 728.4000000150002; risk: 2.800000010000076
2025-07-23 12:15:00+05:30,Take Profit Exit,AUBANK,728.4000000000001,Hit TP at 728.4000000150002
2025-07-23 12:30:00+05:30,Entry Filled,AUBANK,724.2,Long entry; SL: 721.39999999; TP: 728.4000000150002; risk: 2.800000010000076
2025-07-23 12:30:00+05:30,Trailing SL Update,AUBANK,727.64999999,Updated from 721.39999999 to 727.64999999 on green bar
2025-07-23 12:30:00+05:30,Take Profit Exit,AUBANK,728.4000000000001,Hit TP at 728.4000000150002
2025-07-23 12:45:00+05:30,Entry Filled,AUBANK,724.2,Long entry; SL: 721.39999999; TP: 728.4000000150002; risk: 2.800000010000076
2025-07-23 12:45:00+05:30,Take Profit Exit,AUBANK,733.0,Hit TP at 728.4000000150002
2025-07-23 13:00:00+05:30,Entry Filled,AUBANK,724.2,Long entry; SL: 721.39999999; TP: 728.4000000150002; risk: 2.800000010000076
2025-07-23 13:00:00+05:30,Take Profit Exit,AUBANK,732.8000000000001,Hit TP at 728.4000000150002
2025-07-23 13:15:00+05:30,Entry Filled,AUBANK,724.2,Long entry; SL: 721.39999999; TP: 728.4000000150002; risk: 2.800000010000076
2025-07-23 13:15:00+05:30,Trailing SL Update,AUBANK,730.69999999,Updated from 721.39999999 to 730.69999999 on green bar
2025-07-23 13:15:00+05:30,Take Profit Exit,AUBANK,731.2,Hit TP at 728.4000000150002
2025-07-23 13:30:00+05:30,Entry Filled,AUBANK,724.2,Long entry; SL: 721.39999999; TP: 728.4000000150002; risk: 2.800000010000076
2025-07-23 13:30:00+05:30,Take Profit Exit,AUBANK,731.8000000000001,Hit TP at 728.4000000150002
2025-07-23 13:45:00+05:30,Entry Filled,AUBANK,724.2,Long entry; SL: 721.39999999; TP: 728.4000000150002; risk: 2.800000010000076
2025-07-23 13:45:00+05:30,Trailing SL Update,AUBANK,731.39999999,Updated from 721.39999999 to 731.39999999 on green bar
2025-07-23 13:45:00+05:30,Take Profit Exit,AUBANK,731.6,Hit TP at 728.4000000150002
2025-07-23 14:00:00+05:30,Entry Filled,AUBANK,724.2,Long entry; SL: 721.39999999; TP: 728.4000000150002; risk: 2.800000010000076
2025-07-23 14:00:00+05:30,Trailing SL Update,AUBANK,731.34999999,Updated from 721.39999999 to 731.34999999 on green bar
2025-07-23 14:00:00+05:30,Take Profit Exit,AUBANK,732.1,Hit TP at 728.4000000150002
2025-07-23 14:15:00+05:30,Entry Filled,AUBANK,724.2,Long entry; SL: 721.39999999; TP: 728.4000000150002; risk: 2.800000010000076
2025-07-23 14:15:00+05:30,Take Profit Exit,AUBANK,733.4000000000001,Hit TP at 728.4000000150002
2025-07-23 14:30:00+05:30,Entry Filled,AUBANK,724.2,Long entry; SL: 721.39999999; TP: 728.4000000150002; risk: 2.800000010000076
2025-07-23 14:30:00+05:30,Trailing SL Update,AUBANK,730.89999999,Updated from 721.39999999 to 730.89999999 on green bar
2025-07-23 14:30:00+05:30,Take Profit Exit,AUBANK,731.7,Hit TP at 728.4000000150002
