timestamp,event,symbol,price,details
2025-07-23 14:45:00+05:30,Trailing SL Update,SBIN,819.74999999,Updated from 811.49999999 to 819.74999999 on green bar
2025-07-23 14:45:00+05:30,Take Profit Exit,SBIN,819.9000000000001,Hit TP at 817.7500000150001
2025-07-23 15:00:00+05:30,Entry Filled,SBIN,814.0,Long entry; SL: 811.49999999; TP: 817.7500000150001; risk: 2.500000010000008
2025-07-23 15:00:00+05:30,Take Profit Exit,SBIN,821.8000000000001,Hit TP at 817.7500000150001
2025-07-23 15:15:00+05:30,Entry Filled,SBIN,814.0,Long entry; SL: 811.49999999; TP: 817.7500000150001; risk: 2.500000010000008
2025-07-23 15:15:00+05:30,Trailing SL Update,SBIN,819.84999999,Updated from 811.49999999 to 819.84999999 on green bar
2025-07-23 15:15:00+05:30,Take Profit Exit,SBIN,820.0,Hit TP at 817.7500000150001
2025-07-28 00:00:00+05:30,Setup Detected,SBIN,796.0,80-20 setup for next day entry at 796.0; threshold: 795.0; TR: 12.950000000000045
2025-07-29 09:15:00+05:30,Trigger Threshold Hit,SBIN,794.8,Price dropped below threshold 795.0; day_low_so_far: 794.8
2025-07-29 09:30:00+05:30,Entry Filled,SBIN,796.0,Long entry; SL: 794.79999999; TP: 797.800000015; risk: 1.2000000100000534
2025-07-29 09:30:00+05:30,Take Profit Exit,SBIN,798.8000000000001,Hit TP at 797.800000015
2025-07-29 09:45:00+05:30,Entry Filled,SBIN,796.0,Long entry; SL: 794.79999999; TP: 797.800000015; risk: 1.2000000100000534
2025-07-29 09:45:00+05:30,Take Profit Exit,SBIN,798.5,Hit TP at 797.800000015
2025-07-29 10:00:00+05:30,Entry Filled,SBIN,796.0,Long entry; SL: 794.79999999; TP: 797.800000015; risk: 1.2000000100000534
2025-07-29 10:00:00+05:30,Trailing SL Update,SBIN,796.49999999,Updated from 794.79999999 to 796.49999999 on green bar
2025-07-29 10:15:00+05:30,Stop Loss Exit,SBIN,796.5,Hit SL at 796.49999999
2025-07-29 11:15:00+05:30,Entry Filled,SBIN,796.0,Long entry; SL: 793.09999999; TP: 800.350000015; risk: 2.900000009999985
2025-07-29 11:15:00+05:30,Trailing SL Update,SBIN,794.39999999,Updated from 793.09999999 to 794.39999999 on green bar
2025-07-29 11:30:00+05:30,Trailing SL Update,SBIN,795.99999999,Updated from 794.39999999 to 795.99999999 on green bar
2025-07-29 11:45:00+05:30,Stop Loss Exit,SBIN,796.0,Hit SL at 795.99999999
2025-07-29 12:00:00+05:30,Entry Filled,SBIN,796.0,Long entry; SL: 793.09999999; TP: 800.350000015; risk: 2.900000009999985
2025-07-29 12:00:00+05:30,Trailing SL Update,SBIN,795.24999999,Updated from 793.09999999 to 795.24999999 on green bar
2025-07-29 12:30:00+05:30,Trailing SL Update,SBIN,795.39999999,Updated from 795.24999999 to 795.39999999 on green bar
2025-07-29 12:45:00+05:30,Trailing SL Update,SBIN,795.44999999,Updated from 795.39999999 to 795.44999999 on green bar
2025-07-29 13:00:00+05:30,Trailing SL Update,SBIN,795.99999999,Updated from 795.44999999 to 795.99999999 on green bar
2025-07-29 13:15:00+05:30,Trailing SL Update,SBIN,796.99999999,Updated from 795.99999999 to 796.99999999 on green bar
2025-07-29 13:45:00+05:30,Trailing SL Update,SBIN,797.54999999,Updated from 796.99999999 to 797.54999999 on green bar
2025-07-29 14:00:00+05:30,Trailing SL Update,SBIN,798.04999999,Updated from 797.54999999 to 798.04999999 on green bar
2025-07-29 14:15:00+05:30,Stop Loss Exit,SBIN,798.0,Hit SL at 798.04999999
2025-07-29 14:30:00+05:30,Entry Filled,SBIN,796.0,Long entry; SL: 793.09999999; TP: 800.350000015; risk: 2.900000009999985
2025-07-29 14:45:00+05:30,Trailing SL Update,SBIN,795.99999999,Updated from 793.09999999 to 795.99999999 on green bar
2025-07-29 15:00:00+05:30,Trailing SL Update,SBIN,797.64999999,Updated from 795.99999999 to 797.64999999 on green bar
2025-07-30 09:15:00+05:30,Stop Loss Exit,SBIN,797.6,Hit SL at 797.64999999
2025-08-18 00:00:00+05:30,Setup Detected,SBIN,825.15,80-20 setup for next day entry at 825.15; threshold: 824.15; TR: 12.850000000000023
2025-10-08 00:00:00+05:30,Setup Detected,SBIN,857.25,80-20 setup for next day entry at 857.25; threshold: 856.25; TR: 10.549999999999955
