timestamp,event,symbol,price,details
2025-07-09 10:30:00+05:30,Trailing SL Update,AXISBANK,1168.8999999900002,Updated from 1158.59999999 to 1168.8999999900002 on green bar
2025-07-09 10:30:00+05:30,Take Profit Exit,AXISBANK,1170.0,Hit TP at 1166.8500000150002
2025-07-09 10:45:00+05:30,Entry Filled,AXISBANK,1161.9,Long entry; SL: 1158.59999999; TP: 1166.8500000150002; risk: 3.300000010000076
2025-07-09 10:45:00+05:30,Take Profit Exit,AXISBANK,1170.3,Hit TP at 1166.8500000150002
2025-07-09 11:00:00+05:30,Entry Filled,AXISBANK,1161.9,Long entry; SL: 1158.59999999; TP: 1166.8500000150002; risk: 3.300000010000076
2025-07-09 11:00:00+05:30,Take Profit Exit,AXISBANK,1170.1000000000001,Hit TP at 1166.8500000150002
2025-07-09 11:15:00+05:30,Entry Filled,AXISBANK,1161.9,Long entry; SL: 1158.59999999; TP: 1166.8500000150002; risk: 3.300000010000076
2025-07-09 11:15:00+05:30,Trailing SL Update,AXISBANK,1169.6999999900002,Updated from 1158.59999999 to 1169.6999999900002 on green bar
2025-07-09 11:15:00+05:30,Take Profit Exit,AXISBANK,1170.0,Hit TP at 1166.8500000150002
2025-07-09 11:30:00+05:30,Entry Filled,AXISBANK,1161.9,Long entry; SL: 1158.59999999; TP: 1166.8500000150002; risk: 3.300000010000076
2025-07-09 11:30:00+05:30,Take Profit Exit,AXISBANK,1170.4,Hit TP at 1166.8500000150002
2025-07-09 11:45:00+05:30,Entry Filled,AXISBANK,1161.9,Long entry; SL: 1158.59999999; TP: 1166.8500000150002; risk: 3.300000010000076
2025-07-09 11:45:00+05:30,Trailing SL Update,AXISBANK,1165.6999999900002,Updated from 1158.59999999 to 1165.6999999900002 on green bar
2025-07-09 11:45:00+05:30,Take Profit Exit,AXISBANK,1166.9,Hit TP at 1166.8500000150002
2025-07-09 12:00:00+05:30,Entry Filled,AXISBANK,1161.9,Long entry; SL: 1158.59999999; TP: 1166.8500000150002; risk: 3.300000010000076
2025-07-09 12:00:00+05:30,Take Profit Exit,AXISBANK,1167.9,Hit TP at 1166.8500000150002
2025-07-09 12:15:00+05:30,Entry Filled,AXISBANK,1161.9,Long entry; SL: 1158.59999999; TP: 1166.8500000150002; risk: 3.300000010000076
2025-07-09 12:15:00+05:30,Take Profit Exit,AXISBANK,1167.5,Hit TP at 1166.8500000150002
2025-07-09 12:30:00+05:30,Entry Filled,AXISBANK,1161.9,Long entry; SL: 1158.59999999; TP: 1166.8500000150002; risk: 3.300000010000076
2025-07-09 12:30:00+05:30,Trailing SL Update,AXISBANK,1166.29999999,Updated from 1158.59999999 to 1166.29999999 on green bar
2025-07-09 12:30:00+05:30,Take Profit Exit,AXISBANK,1167.3,Hit TP at 1166.8500000150002
2025-07-09 12:45:00+05:30,Entry Filled,AXISBANK,1161.9,Long entry; SL: 1158.59999999; TP: 1166.8500000150002; risk: 3.300000010000076
2025-07-09 12:45:00+05:30,Trailing SL Update,AXISBANK,1166.3999999900002,Updated from 1158.59999999 to 1166.3999999900002 on green bar
2025-07-09 12:45:00+05:30,Take Profit Exit,AXISBANK,1167.2,Hit TP at 1166.8500000150002
2025-07-09 13:00:00+05:30,Entry Filled,AXISBANK,1161.9,Long entry; SL: 1158.59999999; TP: 1166.8500000150002; risk: 3.300000010000076
2025-07-09 13:00:00+05:30,Trailing SL Update,AXISBANK,1166.1999999900002,Updated from 1158.59999999 to 1166.1999999900002 on green bar
2025-07-09 13:00:00+05:30,Take Profit Exit,AXISBANK,1167.6000000000001,Hit TP at 1166.8500000150002
2025-07-09 13:15:00+05:30,Entry Filled,AXISBANK,1161.9,Long entry; SL: 1158.59999999; TP: 1166.8500000150002; risk: 3.300000010000076
2025-07-09 13:15:00+05:30,Take Profit Exit,AXISBANK,1167.8,Hit TP at 1166.8500000150002
2025-07-09 13:30:00+05:30,Entry Filled,AXISBANK,1161.9,Long entry; SL: 1158.59999999; TP: 1166.8500000150002; risk: 3.300000010000076
2025-07-09 13:30:00+05:30,Trailing SL Update,AXISBANK,1166.59999999,Updated from 1158.59999999 to 1166.59999999 on green bar
2025-07-09 13:30:00+05:30,Take Profit Exit,AXISBANK,1167.1000000000001,Hit TP at 1166.8500000150002
2025-07-09 13:45:00+05:30,Entry Filled,AXISBANK,1161.9,Long entry; SL: 1158.59999999; TP: 1166.8500000150002; risk: 3.300000010000076
2025-07-09 13:45:00+05:30,Trailing SL Update,AXISBANK,1166.09999999,Updated from 1158.59999999 to 1166.09999999 on green bar
2025-07-09 13:45:00+05:30,Take Profit Exit,AXISBANK,1167.1000000000001,Hit TP at 1166.8500000150002
2025-07-09 14:00:00+05:30,Entry Filled,AXISBANK,1161.9,Long entry; SL: 1158.59999999; TP: 1166.8500000150002; risk: 3.300000010000076
2025-07-09 14:00:00+05:30,Trailing SL Update,AXISBANK,1166.49999999,Updated from 1158.59999999 to 1166.49999999 on green bar
2025-07-09 14:00:00+05:30,Take Profit Exit,AXISBANK,1167.2,Hit TP at 1166.8500000150002
2025-07-09 14:15:00+05:30,Entry Filled,AXISBANK,1161.9,Long entry; SL: 1158.59999999; TP: 1166.8500000150002; risk: 3.300000010000076
2025-07-09 14:15:00+05:30,Trailing SL Update,AXISBANK,1166.99999999,Updated from 1158.59999999 to 1166.99999999 on green bar
2025-07-09 14:15:00+05:30,Take Profit Exit,AXISBANK,1167.1000000000001,Hit TP at 1166.8500000150002
2025-07-09 14:30:00+05:30,Entry Filled,AXISBANK,1161.9,Long entry; SL: 1158.59999999; TP: 1166.8500000150002; risk: 3.300000010000076
2025-07-09 14:30:00+05:30,Take Profit Exit,AXISBANK,1168.2,Hit TP at 1166.8500000150002
2025-07-09 14:45:00+05:30,Entry Filled,AXISBANK,1161.9,Long entry; SL: 1158.59999999; TP: 1166.8500000150002; risk: 3.300000010000076
2025-07-09 14:45:00+05:30,Trailing SL Update,AXISBANK,1164.49999999,Updated from 1158.59999999 to 1164.49999999 on green bar
2025-07-09 15:00:00+05:30,Stop Loss Exit,AXISBANK,1164.5,Hit SL at 1164.49999999
2025-07-09 15:15:00+05:30,Entry Filled,AXISBANK,1161.9,Long entry; SL: 1158.59999999; TP: 1166.8500000150002; risk: 3.300000010000076
2025-07-09 15:15:00+05:30,Trailing SL Update,AXISBANK,1162.99999999,Updated from 1158.59999999 to 1162.99999999 on green bar
2025-07-10 09:15:00+05:30,Trailing SL Update,AXISBANK,1168.29999999,Updated from 1162.99999999 to 1168.29999999 on green bar
2025-07-10 09:15:00+05:30,Take Profit Exit,AXISBANK,1170.1000000000001,Hit TP at 1166.8500000150002
2025-08-21 00:00:00+05:30,Setup Detected,AXISBANK,1076.4,80-20 setup for next day entry at 1076.4; threshold: 1075.4; TR: 13.599999999999909
2025-08-22 09:15:00+05:30,Trigger Threshold Hit,AXISBANK,1073.1,Price dropped below threshold 1075.4; day_low_so_far: 1073.1
2025-08-22 09:30:00+05:30,Entry Filled,AXISBANK,1076.4,Long entry; SL: 1073.09999999; TP: 1081.3500000150002; risk: 3.300000010000076
2025-08-22 10:00:00+05:30,Stop Loss Exit,AXISBANK,1073.1000000000001,Hit SL at 1073.09999999
2025-10-07 00:00:00+05:30,Setup Detected,AXISBANK,1184.0,80-20 setup for next day entry at 1184.0; threshold: 1183.0; TR: 28.0
2025-10-08 09:15:00+05:30,Trigger Threshold Hit,AXISBANK,1177.1,Price dropped below threshold 1183.0; day_low_so_far: 1177.1
2025-10-08 09:30:00+05:30,Entry Filled,AXISBANK,1184.0,Long entry; SL: 1177.09999999; TP: 1194.350000015; risk: 6.900000009999985
2025-10-08 10:00:00+05:30,Trailing SL Update,AXISBANK,1178.99999999,Updated from 1177.09999999 to 1178.99999999 on green bar
2025-10-08 10:15:00+05:30,Trailing SL Update,AXISBANK,1179.79999999,Updated from 1178.99999999 to 1179.79999999 on green bar
2025-10-08 10:30:00+05:30,Stop Loss Exit,AXISBANK,1179.8,Hit SL at 1179.79999999
2025-10-08 13:00:00+05:30,Entry Filled,AXISBANK,1184.0,Long entry; SL: 1174.09999999; TP: 1198.850000015; risk: 9.900000009999985
2025-10-08 13:00:00+05:30,Trailing SL Update,AXISBANK,1181.59999999,Updated from 1174.09999999 to 1181.59999999 on green bar
2025-10-08 13:30:00+05:30,Trailing SL Update,AXISBANK,1182.8999999900002,Updated from 1181.59999999 to 1182.8999999900002 on green bar
2025-10-08 13:45:00+05:30,Stop Loss Exit,AXISBANK,1182.9,Hit SL at 1182.8999999900002
